sentence,classification,prev2,prev1,next1,next2
that is the question I leave to you to answer.,i,zoning is to make cities better places to live.,"is Pittsburgh better with the rich neighborhoods and poor neighborhoods, or is it better if the children of PNC, peas and commonplace baristas can play together just outside their front door?",I urge you to pass all of the zoning amendments.,thank you again.
I urge you to pass all of the zoning amendments.,b,"is Pittsburgh better with the rich neighborhoods and poor neighborhoods, or is it better if the children of PNC, peas and commonplace baristas can play together just outside their front door?",that is the question I leave to you to answer.,thank you again.,our next speaker is Allison Keating.
thank you again.,i,that is the question I leave to you to answer.,I urge you to pass all of the zoning amendments.,our next speaker is Allison Keating.,"hi, yeah, this is Allison Keating."
our next speaker is Allison Keating.,p,I urge you to pass all of the zoning amendments.,thank you again.,"hi, yeah, this is Allison Keating.",live in Manchester.
"hi, yeah, this is Allison Keating.",b,thank you again.,our next speaker is Allison Keating.,live in Manchester.,I live in Manchester.
live in Manchester.,i,our next speaker is Allison Keating.,"hi, yeah, this is Allison Keating.",I live in Manchester.,"I'm speaking in support, but also annoyance."
I live in Manchester.,i,"hi, yeah, this is Allison Keating.",live in Manchester.,"I'm speaking in support, but also annoyance.","you know like this has been pulled out because folks want to play, you know, political games."
"I'm speaking in support, but also annoyance.",i,live in Manchester.,I live in Manchester.,"you know like this has been pulled out because folks want to play, you know, political games.",I would rather not see that happen.
"you know like this has been pulled out because folks want to play, you know, political games.",i,I live in Manchester.,"I'm speaking in support, but also annoyance.",I would rather not see that happen.,"you know, like we don't, there's like zero normal people at this hearing, like, like, like it's all folks who, like, deeply care about this issue and we all agree that this needs to be done, and and and we should do it, and we don't know that that's going to happen."
I would rather not see that happen.,i,"I'm speaking in support, but also annoyance.","you know like this has been pulled out because folks want to play, you know, political games.","you know, like we don't, there's like zero normal people at this hearing, like, like, like it's all folks who, like, deeply care about this issue and we all agree that this needs to be done, and and and we should do it, and we don't know that that's going to happen.",that would actually help us just not have the same governmental pitch that we have on our mess dry.
"you know, like we don't, there's like zero normal people at this hearing, like, like, like it's all folks who, like, deeply care about this issue and we all agree that this needs to be done, and and and we should do it, and we don't know that that's going to happen.",i,"you know like this has been pulled out because folks want to play, you know, political games.",I would rather not see that happen.,that would actually help us just not have the same governmental pitch that we have on our mess dry.,"so you know what we've, whatever, but like you know, like we do also need the whole package, Like, like, yes, you know, like several people have pointed out like this will, this will streamline permitting, and like that's cool, but like it doesn't actually actuate a lot of like the really more less expensive housing to build, that is like significantly less expensive to build than a single family home, It, it."
that would actually help us just not have the same governmental pitch that we have on our mess dry.,i,I would rather not see that happen.,"you know, like we don't, there's like zero normal people at this hearing, like, like, like it's all folks who, like, deeply care about this issue and we all agree that this needs to be done, and and and we should do it, and we don't know that that's going to happen.","so you know what we've, whatever, but like you know, like we do also need the whole package, Like, like, yes, you know, like several people have pointed out like this will, this will streamline permitting, and like that's cool, but like it doesn't actually actuate a lot of like the really more less expensive housing to build, that is like significantly less expensive to build than a single family home, It, it.",it just simply does not actuate.
"so you know what we've, whatever, but like you know, like we do also need the whole package, Like, like, yes, you know, like several people have pointed out like this will, this will streamline permitting, and like that's cool, but like it doesn't actually actuate a lot of like the really more less expensive housing to build, that is like significantly less expensive to build than a single family home, It, it.",i,"you know, like we don't, there's like zero normal people at this hearing, like, like, like it's all folks who, like, deeply care about this issue and we all agree that this needs to be done, and and and we should do it, and we don't know that that's going to happen.",that would actually help us just not have the same governmental pitch that we have on our mess dry.,it just simply does not actuate.,"that because it doesn't allow, you know, it doesn't reduce the parking, which is that's the big killer."
it just simply does not actuate.,i,that would actually help us just not have the same governmental pitch that we have on our mess dry.,"so you know what we've, whatever, but like you know, like we do also need the whole package, Like, like, yes, you know, like several people have pointed out like this will, this will streamline permitting, and like that's cool, but like it doesn't actually actuate a lot of like the really more less expensive housing to build, that is like significantly less expensive to build than a single family home, It, it.","that because it doesn't allow, you know, it doesn't reduce the parking, which is that's the big killer.","yeah, So, yeah, cool, Do it and do more."
"that because it doesn't allow, you know, it doesn't reduce the parking, which is that's the big killer.",i,"so you know what we've, whatever, but like you know, like we do also need the whole package, Like, like, yes, you know, like several people have pointed out like this will, this will streamline permitting, and like that's cool, but like it doesn't actually actuate a lot of like the really more less expensive housing to build, that is like significantly less expensive to build than a single family home, It, it.",it just simply does not actuate.,"yeah, So, yeah, cool, Do it and do more.","Thanks, Thank you."
"yeah, So, yeah, cool, Do it and do more.",b,it just simply does not actuate.,"that because it doesn't allow, you know, it doesn't reduce the parking, which is that's the big killer.","Thanks, Thank you.",Our next speaker is Cheryl Stevens.
"Thanks, Thank you.",b,"that because it doesn't allow, you know, it doesn't reduce the parking, which is that's the big killer.","yeah, So, yeah, cool, Do it and do more.",Our next speaker is Cheryl Stevens.,Good afternoon.
Our next speaker is Cheryl Stevens.,p,"yeah, So, yeah, cool, Do it and do more.","Thanks, Thank you.",Good afternoon.,My name is Cheryl Stevens.
Good afternoon.,b,"Thanks, Thank you.",Our next speaker is Cheryl Stevens.,My name is Cheryl Stevens.,"I'm the community organizing manager with Pittsburghers for public transit, or PPT, And our office is located in Shadyside on Ellsworth Avenue."
My name is Cheryl Stevens.,b,Our next speaker is Cheryl Stevens.,Good afternoon.,"I'm the community organizing manager with Pittsburghers for public transit, or PPT, And our office is located in Shadyside on Ellsworth Avenue.","I'm speaking today regarding council member Wilson's bill around minimal lot size, which mirrors the bill drafted by councilwoman Warwick and which is already included in the mayor's housing needs assessment zoning package."
"I'm the community organizing manager with Pittsburghers for public transit, or PPT, And our office is located in Shadyside on Ellsworth Avenue.",p,Good afternoon.,My name is Cheryl Stevens.,"I'm speaking today regarding council member Wilson's bill around minimal lot size, which mirrors the bill drafted by councilwoman Warwick and which is already included in the mayor's housing needs assessment zoning package.",Affordable housing matters to transit riders.
"I'm speaking today regarding council member Wilson's bill around minimal lot size, which mirrors the bill drafted by councilwoman Warwick and which is already included in the mayor's housing needs assessment zoning package.",b,My name is Cheryl Stevens.,"I'm the community organizing manager with Pittsburghers for public transit, or PPT, And our office is located in Shadyside on Ellsworth Avenue.",Affordable housing matters to transit riders.,"Many of our members have been pushed out of the city of Pittsburgh and far more also away from quality transit They rely on to access food, their kids' school jobs and the communities that they love and where their loved ones reside."
Affordable housing matters to transit riders.,i,"I'm the community organizing manager with Pittsburghers for public transit, or PPT, And our office is located in Shadyside on Ellsworth Avenue.","I'm speaking today regarding council member Wilson's bill around minimal lot size, which mirrors the bill drafted by councilwoman Warwick and which is already included in the mayor's housing needs assessment zoning package.","Many of our members have been pushed out of the city of Pittsburgh and far more also away from quality transit They rely on to access food, their kids' school jobs and the communities that they love and where their loved ones reside.","I work with transit riders that have recently become homeless, Others who have been stranded in communities where only a single transit route runs about every 70 minutes."
"Many of our members have been pushed out of the city of Pittsburgh and far more also away from quality transit They rely on to access food, their kids' school jobs and the communities that they love and where their loved ones reside.",i,"I'm speaking today regarding council member Wilson's bill around minimal lot size, which mirrors the bill drafted by councilwoman Warwick and which is already included in the mayor's housing needs assessment zoning package.",Affordable housing matters to transit riders.,"I work with transit riders that have recently become homeless, Others who have been stranded in communities where only a single transit route runs about every 70 minutes.","This doesn't just affect our members, Of course."
"I work with transit riders that have recently become homeless, Others who have been stranded in communities where only a single transit route runs about every 70 minutes.",i,Affordable housing matters to transit riders.,"Many of our members have been pushed out of the city of Pittsburgh and far more also away from quality transit They rely on to access food, their kids' school jobs and the communities that they love and where their loved ones reside.","This doesn't just affect our members, Of course.",we know that the scale of the crisis is staggering.
"This doesn't just affect our members, Of course.",i,"Many of our members have been pushed out of the city of Pittsburgh and far more also away from quality transit They rely on to access food, their kids' school jobs and the communities that they love and where their loved ones reside.","I work with transit riders that have recently become homeless, Others who have been stranded in communities where only a single transit route runs about every 70 minutes.",we know that the scale of the crisis is staggering.,The New York post last week reported that renters haven't.
we know that the scale of the crisis is staggering.,i,"I work with transit riders that have recently become homeless, Others who have been stranded in communities where only a single transit route runs about every 70 minutes.","This doesn't just affect our members, Of course.",The New York post last week reported that renters haven't.,"rents have increased by 50% in Pittsburgh since 2019, facing every other major city."
The New York post last week reported that renters haven't.,i,"This doesn't just affect our members, Of course.",we know that the scale of the crisis is staggering.,"rents have increased by 50% in Pittsburgh since 2019, facing every other major city.","It will take a bold and comprehensive set of solutions to stop that harm, Not just piecemeal policies."
"rents have increased by 50% in Pittsburgh since 2019, facing every other major city.",i,we know that the scale of the crisis is staggering.,The New York post last week reported that renters haven't.,"It will take a bold and comprehensive set of solutions to stop that harm, Not just piecemeal policies.","That is the point of the mayor's proposed zoning package, which is the product of years of research by our city planning staff and communication with other cities that have been successful in tackling the housing crisis, seven months of public engagement and negotiations in overwhelmingly recommend recommendation by the planning commission After The 11 hour long public hearing."
"It will take a bold and comprehensive set of solutions to stop that harm, Not just piecemeal policies.",i,The New York post last week reported that renters haven't.,"rents have increased by 50% in Pittsburgh since 2019, facing every other major city.","That is the point of the mayor's proposed zoning package, which is the product of years of research by our city planning staff and communication with other cities that have been successful in tackling the housing crisis, seven months of public engagement and negotiations in overwhelmingly recommend recommendation by the planning commission After The 11 hour long public hearing.","the zoning package was built with great care to include developer incentives like the minimum lot size, right size seeing parking obligations and density bonuses in order to ensure that affordable affordability protections can be expanded in our city."
"That is the point of the mayor's proposed zoning package, which is the product of years of research by our city planning staff and communication with other cities that have been successful in tackling the housing crisis, seven months of public engagement and negotiations in overwhelmingly recommend recommendation by the planning commission After The 11 hour long public hearing.",i,"rents have increased by 50% in Pittsburgh since 2019, facing every other major city.","It will take a bold and comprehensive set of solutions to stop that harm, Not just piecemeal policies.","the zoning package was built with great care to include developer incentives like the minimum lot size, right size seeing parking obligations and density bonuses in order to ensure that affordable affordability protections can be expanded in our city.","While PPT supports minimum lot size reform, the housing package should not."
"the zoning package was built with great care to include developer incentives like the minimum lot size, right size seeing parking obligations and density bonuses in order to ensure that affordable affordability protections can be expanded in our city.",i,"It will take a bold and comprehensive set of solutions to stop that harm, Not just piecemeal policies.","That is the point of the mayor's proposed zoning package, which is the product of years of research by our city planning staff and communication with other cities that have been successful in tackling the housing crisis, seven months of public engagement and negotiations in overwhelmingly recommend recommendation by the planning commission After The 11 hour long public hearing.","While PPT supports minimum lot size reform, the housing package should not.",should not and cannot be stripped from the parts.
"While PPT supports minimum lot size reform, the housing package should not.",i,"That is the point of the mayor's proposed zoning package, which is the product of years of research by our city planning staff and communication with other cities that have been successful in tackling the housing crisis, seven months of public engagement and negotiations in overwhelmingly recommend recommendation by the planning commission After The 11 hour long public hearing.","the zoning package was built with great care to include developer incentives like the minimum lot size, right size seeing parking obligations and density bonuses in order to ensure that affordable affordability protections can be expanded in our city.",should not and cannot be stripped from the parts.,We don't just need more housing.
should not and cannot be stripped from the parts.,i,"the zoning package was built with great care to include developer incentives like the minimum lot size, right size seeing parking obligations and density bonuses in order to ensure that affordable affordability protections can be expanded in our city.","While PPT supports minimum lot size reform, the housing package should not.",We don't just need more housing.,"We need desegregated housing, accessible housing, available to the most vulnerable among us, whose exodus from the city of Pittsburgh has been the result of policies that prioritize developers over our people."
We don't just need more housing.,b,"While PPT supports minimum lot size reform, the housing package should not.",should not and cannot be stripped from the parts.,"We need desegregated housing, accessible housing, available to the most vulnerable among us, whose exodus from the city of Pittsburgh has been the result of policies that prioritize developers over our people.","We cannot continue the same thought package through the passage of the minimum lot size legislation without concurrently adopting the policies, like citywide inclusionary zoning, that ensure that low income people like our transit riders can afford to live here."
"We need desegregated housing, accessible housing, available to the most vulnerable among us, whose exodus from the city of Pittsburgh has been the result of policies that prioritize developers over our people.",i,should not and cannot be stripped from the parts.,We don't just need more housing.,"We cannot continue the same thought package through the passage of the minimum lot size legislation without concurrently adopting the policies, like citywide inclusionary zoning, that ensure that low income people like our transit riders can afford to live here.",I'm calling on council to stop delaying and to take up the discussion of the minimum lot size reform in concert with the rest of the aspects of the zoning amendments package and not through council member Wilson's bill.
"We cannot continue the same thought package through the passage of the minimum lot size legislation without concurrently adopting the policies, like citywide inclusionary zoning, that ensure that low income people like our transit riders can afford to live here.",i,We don't just need more housing.,"We need desegregated housing, accessible housing, available to the most vulnerable among us, whose exodus from the city of Pittsburgh has been the result of policies that prioritize developers over our people.",I'm calling on council to stop delaying and to take up the discussion of the minimum lot size reform in concert with the rest of the aspects of the zoning amendments package and not through council member Wilson's bill.,"Thank you, Thank you."
I'm calling on council to stop delaying and to take up the discussion of the minimum lot size reform in concert with the rest of the aspects of the zoning amendments package and not through council member Wilson's bill.,i,"We need desegregated housing, accessible housing, available to the most vulnerable among us, whose exodus from the city of Pittsburgh has been the result of policies that prioritize developers over our people.","We cannot continue the same thought package through the passage of the minimum lot size legislation without concurrently adopting the policies, like citywide inclusionary zoning, that ensure that low income people like our transit riders can afford to live here.","Thank you, Thank you.",Our last registered speaker is Rebecca Rinala.
"Thank you, Thank you.",p,"We cannot continue the same thought package through the passage of the minimum lot size legislation without concurrently adopting the policies, like citywide inclusionary zoning, that ensure that low income people like our transit riders can afford to live here.",I'm calling on council to stop delaying and to take up the discussion of the minimum lot size reform in concert with the rest of the aspects of the zoning amendments package and not through council member Wilson's bill.,Our last registered speaker is Rebecca Rinala.,Good afternoon.
Our last registered speaker is Rebecca Rinala.,p,I'm calling on council to stop delaying and to take up the discussion of the minimum lot size reform in concert with the rest of the aspects of the zoning amendments package and not through council member Wilson's bill.,"Thank you, Thank you.",Good afternoon.,"My name is Rebecca Rinala and I live in the north sides, Perry north neighborhood And council district one."
Good afternoon.,p,"Thank you, Thank you.",Our last registered speaker is Rebecca Rinala.,"My name is Rebecca Rinala and I live in the north sides, Perry north neighborhood And council district one.",I am here to support council bill 1579 reforming reforming minimum lot sizes and to encourage council to move swiftly to schedule a public hearing on the broader set of amendments designed by the city's planning department to more comprehensively address our outdated zoning code and our affordable housing crisis.
"My name is Rebecca Rinala and I live in the north sides, Perry north neighborhood And council district one.",p,Our last registered speaker is Rebecca Rinala.,Good afternoon.,I am here to support council bill 1579 reforming reforming minimum lot sizes and to encourage council to move swiftly to schedule a public hearing on the broader set of amendments designed by the city's planning department to more comprehensively address our outdated zoning code and our affordable housing crisis.,Stable and affordable housing is not something I've had the luxury of ever taking for granted.
I am here to support council bill 1579 reforming reforming minimum lot sizes and to encourage council to move swiftly to schedule a public hearing on the broader set of amendments designed by the city's planning department to more comprehensively address our outdated zoning code and our affordable housing crisis.,b,Good afternoon.,"My name is Rebecca Rinala and I live in the north sides, Perry north neighborhood And council district one.",Stable and affordable housing is not something I've had the luxury of ever taking for granted.,"Growing up poor, my family moved frequently, constantly chasing a cheaper rent, So my parents could afford to pay for my brothers and me to play sports, get school clothes or simply receive Christmas presents."
Stable and affordable housing is not something I've had the luxury of ever taking for granted.,i,"My name is Rebecca Rinala and I live in the north sides, Perry north neighborhood And council district one.",I am here to support council bill 1579 reforming reforming minimum lot sizes and to encourage council to move swiftly to schedule a public hearing on the broader set of amendments designed by the city's planning department to more comprehensively address our outdated zoning code and our affordable housing crisis.,"Growing up poor, my family moved frequently, constantly chasing a cheaper rent, So my parents could afford to pay for my brothers and me to play sports, get school clothes or simply receive Christmas presents.","Councilman Wilson, I know that you too come from a family with its own story of displacement and I believe that you care about protecting affordability in your district and beyond."
"Growing up poor, my family moved frequently, constantly chasing a cheaper rent, So my parents could afford to pay for my brothers and me to play sports, get school clothes or simply receive Christmas presents.",i,I am here to support council bill 1579 reforming reforming minimum lot sizes and to encourage council to move swiftly to schedule a public hearing on the broader set of amendments designed by the city's planning department to more comprehensively address our outdated zoning code and our affordable housing crisis.,Stable and affordable housing is not something I've had the luxury of ever taking for granted.,"Councilman Wilson, I know that you too come from a family with its own story of displacement and I believe that you care about protecting affordability in your district and beyond.","I thank you for the support, for the support that you've provided for me as I work to play my own part in preserving affordable housing in Pittsburgh's north side."
"Councilman Wilson, I know that you too come from a family with its own story of displacement and I believe that you care about protecting affordability in your district and beyond.",i,Stable and affordable housing is not something I've had the luxury of ever taking for granted.,"Growing up poor, my family moved frequently, constantly chasing a cheaper rent, So my parents could afford to pay for my brothers and me to play sports, get school clothes or simply receive Christmas presents.","I thank you for the support, for the support that you've provided for me as I work to play my own part in preserving affordable housing in Pittsburgh's north side.","I support your effort to reform minimum lot sizes, But I question why you are stripping it out of the more comprehensive package of solutions that our planning department spent years, under multiple administrations, studying and developing."
"I thank you for the support, for the support that you've provided for me as I work to play my own part in preserving affordable housing in Pittsburgh's north side.",i,"Growing up poor, my family moved frequently, constantly chasing a cheaper rent, So my parents could afford to pay for my brothers and me to play sports, get school clothes or simply receive Christmas presents.","Councilman Wilson, I know that you too come from a family with its own story of displacement and I believe that you care about protecting affordability in your district and beyond.","I support your effort to reform minimum lot sizes, But I question why you are stripping it out of the more comprehensive package of solutions that our planning department spent years, under multiple administrations, studying and developing.",The housing crisis facing our city and nation needs bold systems level solutions and the system and the cities that are serious about addressing this crisis in a meaningful way are not doing it through piecemeal approaches.
"I support your effort to reform minimum lot sizes, But I question why you are stripping it out of the more comprehensive package of solutions that our planning department spent years, under multiple administrations, studying and developing.",i,"Councilman Wilson, I know that you too come from a family with its own story of displacement and I believe that you care about protecting affordability in your district and beyond.","I thank you for the support, for the support that you've provided for me as I work to play my own part in preserving affordable housing in Pittsburgh's north side.",The housing crisis facing our city and nation needs bold systems level solutions and the system and the cities that are serious about addressing this crisis in a meaningful way are not doing it through piecemeal approaches.,"We need comprehensive solutions that we deliver at scale, not Bills that are blessed by profit motivated developers who are driven by their bottom lines, not by the greater good of our city's residents."
The housing crisis facing our city and nation needs bold systems level solutions and the system and the cities that are serious about addressing this crisis in a meaningful way are not doing it through piecemeal approaches.,i,"I thank you for the support, for the support that you've provided for me as I work to play my own part in preserving affordable housing in Pittsburgh's north side.","I support your effort to reform minimum lot sizes, But I question why you are stripping it out of the more comprehensive package of solutions that our planning department spent years, under multiple administrations, studying and developing.","We need comprehensive solutions that we deliver at scale, not Bills that are blessed by profit motivated developers who are driven by their bottom lines, not by the greater good of our city's residents.",The housing needs assessment zoning package is this comprehensive approach.
"We need comprehensive solutions that we deliver at scale, not Bills that are blessed by profit motivated developers who are driven by their bottom lines, not by the greater good of our city's residents.",i,"I support your effort to reform minimum lot sizes, But I question why you are stripping it out of the more comprehensive package of solutions that our planning department spent years, under multiple administrations, studying and developing.",The housing crisis facing our city and nation needs bold systems level solutions and the system and the cities that are serious about addressing this crisis in a meaningful way are not doing it through piecemeal approaches.,The housing needs assessment zoning package is this comprehensive approach.,"Our expert city planners have engaged people all over the city over several years to provide input, resulting in a thoughtfully crafted set of amendments that now await action by city council."
The housing needs assessment zoning package is this comprehensive approach.,b,The housing crisis facing our city and nation needs bold systems level solutions and the system and the cities that are serious about addressing this crisis in a meaningful way are not doing it through piecemeal approaches.,"We need comprehensive solutions that we deliver at scale, not Bills that are blessed by profit motivated developers who are driven by their bottom lines, not by the greater good of our city's residents.","Our expert city planners have engaged people all over the city over several years to provide input, resulting in a thoughtfully crafted set of amendments that now await action by city council.",I urge council to move swiftly and courageously to schedule a public hearing about this package.
"Our expert city planners have engaged people all over the city over several years to provide input, resulting in a thoughtfully crafted set of amendments that now await action by city council.",i,"We need comprehensive solutions that we deliver at scale, not Bills that are blessed by profit motivated developers who are driven by their bottom lines, not by the greater good of our city's residents.",The housing needs assessment zoning package is this comprehensive approach.,I urge council to move swiftly and courageously to schedule a public hearing about this package.,Please do not strip this package into parts.
I urge council to move swiftly and courageously to schedule a public hearing about this package.,i,The housing needs assessment zoning package is this comprehensive approach.,"Our expert city planners have engaged people all over the city over several years to provide input, resulting in a thoughtfully crafted set of amendments that now await action by city council.",Please do not strip this package into parts.,Piecemeal approaches to this work undermine the cumulative effects that these reforms are meant to have.
Please do not strip this package into parts.,i,"Our expert city planners have engaged people all over the city over several years to provide input, resulting in a thoughtfully crafted set of amendments that now await action by city council.",I urge council to move swiftly and courageously to schedule a public hearing about this package.,Piecemeal approaches to this work undermine the cumulative effects that these reforms are meant to have.,"For example, the positive effects of the minimum lot size reform don't really function as well without also passing parking reforms."
Piecemeal approaches to this work undermine the cumulative effects that these reforms are meant to have.,i,I urge council to move swiftly and courageously to schedule a public hearing about this package.,Please do not strip this package into parts.,"For example, the positive effects of the minimum lot size reform don't really function as well without also passing parking reforms.","Let's make it easier to build housing and more neighborhoods, while also working intentionally to desegregate our communities and ensure that new housing benefits Pittsburghers of all incomes."
"For example, the positive effects of the minimum lot size reform don't really function as well without also passing parking reforms.",i,Please do not strip this package into parts.,Piecemeal approaches to this work undermine the cumulative effects that these reforms are meant to have.,"Let's make it easier to build housing and more neighborhoods, while also working intentionally to desegregate our communities and ensure that new housing benefits Pittsburghers of all incomes.",Let's show the working people who make this city run And the cities around the country that Pittsburgh is ready to lead.
"Let's make it easier to build housing and more neighborhoods, while also working intentionally to desegregate our communities and ensure that new housing benefits Pittsburghers of all incomes.",b,Piecemeal approaches to this work undermine the cumulative effects that these reforms are meant to have.,"For example, the positive effects of the minimum lot size reform don't really function as well without also passing parking reforms.",Let's show the working people who make this city run And the cities around the country that Pittsburgh is ready to lead.,"Thank you, Thank you, And are there any speakers at this time that are not registered then would like to speak?"
Let's show the working people who make this city run And the cities around the country that Pittsburgh is ready to lead.,b,"For example, the positive effects of the minimum lot size reform don't really function as well without also passing parking reforms.","Let's make it easier to build housing and more neighborhoods, while also working intentionally to desegregate our communities and ensure that new housing benefits Pittsburghers of all incomes.","Thank you, Thank you, And are there any speakers at this time that are not registered then would like to speak?",You have one minute to speak.
"Thank you, Thank you, And are there any speakers at this time that are not registered then would like to speak?",p,"Let's make it easier to build housing and more neighborhoods, while also working intentionally to desegregate our communities and ensure that new housing benefits Pittsburghers of all incomes.",Let's show the working people who make this city run And the cities around the country that Pittsburgh is ready to lead.,You have one minute to speak.,"Yeah, there are."
You have one minute to speak.,p,Let's show the working people who make this city run And the cities around the country that Pittsburgh is ready to lead.,"Thank you, Thank you, And are there any speakers at this time that are not registered then would like to speak?","Yeah, there are.",is it okay for me to introduce myself?
"Yeah, there are.",p,"Thank you, Thank you, And are there any speakers at this time that are not registered then would like to speak?",You have one minute to speak.,is it okay for me to introduce myself?,"Yes, please."
is it okay for me to introduce myself?,i,You have one minute to speak.,"Yeah, there are.","Yes, please.","I was saying it's just that you know you have one minute to speak for unregistered, So I'm going to start with you, Okay, Thank you."
"Yes, please.",p,"Yeah, there are.",is it okay for me to introduce myself?,"I was saying it's just that you know you have one minute to speak for unregistered, So I'm going to start with you, Okay, Thank you.",my name is John Rhodes and I live in Polish Hill.
"I was saying it's just that you know you have one minute to speak for unregistered, So I'm going to start with you, Okay, Thank you.",p,is it okay for me to introduce myself?,"Yes, please.",my name is John Rhodes and I live in Polish Hill.,"I serve as a board member of affordable housing, nonprofit city of bridges community land trust, and I'm a member of the housing justice table."
my name is John Rhodes and I live in Polish Hill.,p,"Yes, please.","I was saying it's just that you know you have one minute to speak for unregistered, So I'm going to start with you, Okay, Thank you.","I serve as a board member of affordable housing, nonprofit city of bridges community land trust, and I'm a member of the housing justice table.",I'm in support of this bill.
"I serve as a board member of affordable housing, nonprofit city of bridges community land trust, and I'm a member of the housing justice table.",i,"I was saying it's just that you know you have one minute to speak for unregistered, So I'm going to start with you, Okay, Thank you.",my name is John Rhodes and I live in Polish Hill.,I'm in support of this bill.,"I'm in support of this bill because I want our city and my neighborhood to be a more affordable, inclusive and transit friendly place."
I'm in support of this bill.,i,my name is John Rhodes and I live in Polish Hill.,"I serve as a board member of affordable housing, nonprofit city of bridges community land trust, and I'm a member of the housing justice table.","I'm in support of this bill because I want our city and my neighborhood to be a more affordable, inclusive and transit friendly place.","But right now, Pittsburgh is facing a crisis on all those fronts And my neighborhood of Polish Hill is experiencing that firsthand."
"I'm in support of this bill because I want our city and my neighborhood to be a more affordable, inclusive and transit friendly place.",i,"I serve as a board member of affordable housing, nonprofit city of bridges community land trust, and I'm a member of the housing justice table.",I'm in support of this bill.,"But right now, Pittsburgh is facing a crisis on all those fronts And my neighborhood of Polish Hill is experiencing that firsthand.","According to the U S census, from 2012 to 2022, the median sale price in Polish Hill nearly quadrupled."
"But right now, Pittsburgh is facing a crisis on all those fronts And my neighborhood of Polish Hill is experiencing that firsthand.",i,I'm in support of this bill.,"I'm in support of this bill because I want our city and my neighborhood to be a more affordable, inclusive and transit friendly place.","According to the U S census, from 2012 to 2022, the median sale price in Polish Hill nearly quadrupled.",black residents decreased by 48%.
"According to the U S census, from 2012 to 2022, the median sale price in Polish Hill nearly quadrupled.",i,"I'm in support of this bill because I want our city and my neighborhood to be a more affordable, inclusive and transit friendly place.","But right now, Pittsburgh is facing a crisis on all those fronts And my neighborhood of Polish Hill is experiencing that firsthand.",black residents decreased by 48%.,"Our population decreased by 11%, housing units decreased by 13%, with rental units decreasing at twice the rate as owner occupied homes."
black residents decreased by 48%.,i,"But right now, Pittsburgh is facing a crisis on all those fronts And my neighborhood of Polish Hill is experiencing that firsthand.","According to the U S census, from 2012 to 2022, the median sale price in Polish Hill nearly quadrupled.","Our population decreased by 11%, housing units decreased by 13%, with rental units decreasing at twice the rate as owner occupied homes.",Yet apartments are 20 times more likely to have no car than owner occupied homes.
"Our population decreased by 11%, housing units decreased by 13%, with rental units decreasing at twice the rate as owner occupied homes.",i,"According to the U S census, from 2012 to 2022, the median sale price in Polish Hill nearly quadrupled.",black residents decreased by 48%.,Yet apartments are 20 times more likely to have no car than owner occupied homes.,"The evidence is clear: under the current zoning, Polish Hill has become the smallest, most expensive, least diverse place It has ever been."
Yet apartments are 20 times more likely to have no car than owner occupied homes.,i,black residents decreased by 48%.,"Our population decreased by 11%, housing units decreased by 13%, with rental units decreasing at twice the rate as owner occupied homes.","The evidence is clear: under the current zoning, Polish Hill has become the smallest, most expensive, least diverse place It has ever been.","I am in favor of removing barriers to building more housing because, as all the evidence shows, the more homes there are, the lower housing costs get."
"The evidence is clear: under the current zoning, Polish Hill has become the smallest, most expensive, least diverse place It has ever been.",i,"Our population decreased by 11%, housing units decreased by 13%, with rental units decreasing at twice the rate as owner occupied homes.",Yet apartments are 20 times more likely to have no car than owner occupied homes.,"I am in favor of removing barriers to building more housing because, as all the evidence shows, the more homes there are, the lower housing costs get.",I support this bill.
"I am in favor of removing barriers to building more housing because, as all the evidence shows, the more homes there are, the lower housing costs get.",i,Yet apartments are 20 times more likely to have no car than owner occupied homes.,"The evidence is clear: under the current zoning, Polish Hill has become the smallest, most expensive, least diverse place It has ever been.",I support this bill.,Thank you so much.
I support this bill.,i,"The evidence is clear: under the current zoning, Polish Hill has become the smallest, most expensive, least diverse place It has ever been.","I am in favor of removing barriers to building more housing because, as all the evidence shows, the more homes there are, the lower housing costs get.",Thank you so much.,"Thank you Next speaker, please."
Thank you so much.,p,"I am in favor of removing barriers to building more housing because, as all the evidence shows, the more homes there are, the lower housing costs get.",I support this bill.,"Thank you Next speaker, please.","Yes, my name is Sandra Cole and I'm I'm here from the greater Hazelwood, the community, So I'm speaking on behalf of the residents out in our community."
"Thank you Next speaker, please.",p,I support this bill.,Thank you so much.,"Yes, my name is Sandra Cole and I'm I'm here from the greater Hazelwood, the community, So I'm speaking on behalf of the residents out in our community.","Our community at this point is being gender fat 100% and there are families that been in this community for decades And right now I'm in agreement for passing this bill, moving it forward, because it is important for our residents out in the community to be able to stay in the community."
"Yes, my name is Sandra Cole and I'm I'm here from the greater Hazelwood, the community, So I'm speaking on behalf of the residents out in our community.",p,Thank you so much.,"Thank you Next speaker, please.","Our community at this point is being gender fat 100% and there are families that been in this community for decades And right now I'm in agreement for passing this bill, moving it forward, because it is important for our residents out in the community to be able to stay in the community.","there are, like I said, there's like four generations of families that live out there And they don't want to be they."
